query_id,content_id,hard_cots_qid,hard_negative_count
832_D,253,"832_C,1581_D,394_A,394_D,236_A,394_B,1036_D,854_D,441_D,20_D",10
780_C,106,"946_B,1558_D,946_C,1558_C,946_D,294_B,1651_D,1414_C,111_B,294_A",10
487_A,1706,"677_A,256_C,1737_D,662_B,1273_B,1273_D,1792_C,704_A,99_A,224_A",10
1574_A,1179,"1574_B,1574_C,414_A,247_A,1257_B,1427_B,471_D,1639_A,524_A,1124_C",10
1825_B,1419,"1013_C,1825_A,1752_B,1013_D,123_C,463_C,472_C,706_D,1395_C,197_C",10
953_D,81,"953_C,953_A,1027_D,686_A,429_B,41_B,1710_C,184_B,742_A,172_B",10
248_C,332,"1398_C,1398_A,1370_D,248_B,1368_B,239_B,248_A,239_A,723_B,763_C",10
180_B,1572,"180_D,180_C,1274_A,974_B,497_B,544_A,53_C,903_A,497_A,544_C",10
67_B,2248,"67_D,1645_A,67_C,1655_C,606_C,1462_C,606_D,606_A,1462_A,489_A",10
571_D,1163,"571_A,572_D,478_B,478_A,73_C,152_C,73_A,152_D,1589_A,1681_D",10
1855_D,1863,"1855_C,1855_A,1554_B,1554_A,900_D,1676_C,1487_B,1676_A,1676_B,1487_D",10
676_B,267,"676_D,676_A,214_D,1852_C,36_A,214_C,36_D,214_B,157_B,1251_A",10
1262_A,392,"194_C,254_D,1262_C,1568_D,378_C,697_C,1328_A,697_A,1104_A,162_D",10
1066_C,1311,"1066_B,1066_A,944_C,901_B,48_A,1090_A,432_C,432_A,160_C,1578_C",10
776_B,1047,"776_C,776_A,814_A,814_C,1598_B,1598_A,167_B,356_A,1155_B,215_B",10
1541_A,2577,"1541_C,1115_D,1115_B,552_A,1115_C,452_C,1021_B,65_B,226_B,1245_A",10
1582_C,2134,"1582_D,1582_B,884_A,1499_B,328_D,553_D,1289_C,863_B,694_B,602_B",10
111_A,255,"294_C,1414_A,559_B,559_C,294_B,1414_C,294_A,559_D,1334_C,1414_B",10
100_D,1326,"100_A,100_B,1656_A,751_B,836_B,1322_B,1539_C,106_A,962_C,1539_D",10
529_A,2212,"529_D,529_B,1043_D,81_A,1343_B,868_A,982_D,587_B,695_A,1615_D",10
406_A,2351,"713_A,106_A,1656_A,1656_D,1322_B,106_C,100_A,751_B,1759_C,100_B",10
1200_D,164,"1200_A,1200_B,1312_D,1312_C,1160_B,813_D,761_B,1312_A,235_C,813_B",10
725_C,458,"277_A,1259_A,1014_B,1014_D,907_D,523_C,1570_A,623_D,475_B,454_D",10
1088_C,2487,"1088_D,432_C,524_B,524_D,1090_A,983_D,585_B,864_C,585_C,970_B",10
1760_A,2011,"1760_B,1760_D,737_D,1145_C,647_B,647_D,1145_A,1145_B,647_A,1664_D",10
928_D,2354,"1762_B,391_A,268_A,391_C,515_D,515_B,1765_A,422_B,268_D,1590_C",10
209_D,1995,"529_A,1041_B,621_C,261_A,1041_A,421_C,259_B,1300_A,775_C,261_D",10
596_C,143,"700_A,654_D,558_D,302_A,1389_D,308_A,1127_C,1098_B,1841_D,308_C",10
1334_C,2161,"1334_A,1280_A,748_D,748_C,1334_B,294_B,294_A,559_B,1558_D,1594_B",10
270_C,2577,"241_A,241_B,850_A,351_A,1245_A,1637_B,177_B,614_C,1766_C,79_B",10
197_D,2453,"197_C,197_A,280_A,744_A,1752_B,1013_C,42_B,706_D,1823_B,758_A",10
1084_D,2264,"1432_C,639_B,1724_B,34_D,948_B,1084_A,34_B,892_B,444_C,55_B",10
713_A,946,"915_D,106_A,1392_C,1322_B,1656_D,1656_A,106_C,713_D,1616_A,836_D",10
299_A,1839,"1189_D,46_C,1253_A,46_D,46_A,759_B,1824_C,1189_C,1429_A,309_C",10
196_B,2586,"196_A,1447_B,563_C,1150_D,285_D,809_D,1853_A,807_A,65_C,1615_D",10
1712_B,801,"1712_A,1712_C,371_B,1868_D,439_B,738_C,374_B,738_A,1234_B,1653_B",10
1200_B,724,"1200_D,1312_A,1200_A,1312_C,1160_B,813_D,1326_A,761_B,235_C,813_B",10
405_D,1646,"405_B,117_A,117_B,16_A,1429_A,549_A,1473_B,1473_A,549_C,1429_D",10
1738_C,1202,"342_B,342_A,905_A,279_A,279_B,551_A,1803_B,279_C,142_B,904_D",10
1646_A,1908,"1646_C,1482_C,569_B,1339_C,1667_A,253_B,1087_C,1087_D,253_D,392_A",10
1601_A,911,"960_C,321_C,376_B,1374_B,1216_B,108_A,1633_D,304_B,200_C,207_C",10
1484_C,952,"288_C,1817_C,1807_A,473_B,1788_A,1655_C,1462_C,1819_C,731_B,731_C",10
706_C,785,"1621_C,706_A,373_B,703_D,1224_D,706_D,569_C,1546_A,758_A,97_B",10
47_B,2271,"597_D,1014_D,432_A,612_A,319_C,863_B,628_C,178_C,628_B,448_B",10
467_A,312,"467_B,1324_A,988_A,1101_B,988_B,1429_D,1324_B,1101_C,1429_A,1409_D",10
498_C,161,"498_B,261_D,261_A,259_C,1596_B,961_D,775_C,1136_D,259_B,1041_B",10
801_C,227,"766_B,1810_B,1470_C,1470_A,861_B,913_B,861_C,913_D,546_B,546_D",10
267_B,2524,"267_D,1484_C,1316_B,1393_B,1750_B,267_C,1353_C,312_D,1597_B,298_C",10
716_C,1040,"716_A,635_B,738_A,1087_C,1087_D,325_C,301_C,1482_C,18_A,953_A",10
97_D,2365,"1482_D,97_B,97_A,1275_D,373_A,253_B,1275_A,706_D,569_B,105_A",10
1391_C,1803,"1391_A,159_D,509_B,160_C,1245_A,1021_B,834_B,323_C,452_C,1241_C",10
815_C,904,"815_B,828_A,595_B,1650_C,59_C,1295_A,595_A,1112_A,1743_D,390_C",10
554_A,2095,"753_C,1114_B,427_B,1225_B,754_C,231_B,1614_B,403_B,127_B,879_C",10
191_A,1981,"1187_C,275_C,333_D,481_B,1102_A,1687_A,1294_D,149_B,866_D,1433_A",10
166_B,891,"302_A,1_B,700_A,1357_C,315_A,116_D,1853_B,553_D,1714_A,1289_C",10
1847_A,1361,"1847_B,1847_D,1252_B,119_B,395_A,1294_A,124_A,1294_D,124_B,488_A",10
1061_C,2139,"1061_B,130_C,130_A,1736_A,1793_B,170_D,1757_B,1159_D,1846_A,500_B",10
613_B,942,"613_C,915_B,56_D,505_C,982_D,505_D,549_C,1409_D,549_A,915_D",10
825_A,1946,"825_C,1719_C,323_D,685_D,1050_A,685_C,1821_C,24_C,262_C,232_C",10
1364_D,2493,"1364_A,282_A,282_C,946_C,1558_D,946_D,946_B,111_B,175_D,1558_C",10
194_A,2457,"1328_A,1857_A,530_A,697_A,1330_C,254_D,697_C,1104_A,162_D,360_D",10
356_B,2035,"356_A,167_B,215_B,675_A,814_C,814_D,776_C,814_A,878_D,1598_A",10
1164_B,1183,"955_B,1164_D,234_B,1164_C,1292_A,181_B,397_D,1858_A,397_A,71_D",10
1403_A,1883,"1403_B,1591_A,366_D,1784_A,155_D,1006_D,1254_D,118_C,1778_B,118_A",10
402_C,2078,"402_D,338_A,799_D,425_B,782_C,60_D,425_A,1091_D,60_B,529_B",10
1812_B,393,"1194_C,1812_A,1453_C,1306_A,1780_B,1096_B,1453_B,1306_C,457_B,814_C",10
570_A,262,"570_D,570_C,848_B,401_A,401_C,140_A,831_B,1733_A,1050_A,262_C",10
456_B,1198,"1052_D,465_A,1710_D,608_D,94_D,742_A,41_B,260_D,161_B,1279_D",10
1242_A,996,"1242_D,1487_D,150_A,5_A,1489_A,150_C,1064_D,236_A,1487_B,16_A",10
996_D,2432,"996_A,90_A,105_D,703_D,409_C,785_C,995_A,669_A,946_D,294_B",10
1510_B,2288,"1510_D,1510_A,205_D,772_A,322_C,612_C,612_D,918_C,319_D,322_D",10
154_D,747,"154_A,154_C,1663_D,1850_C,812_A,1859_D,1627_B,1663_C,812_D,1754_C",10
866_D,626,"18_D,18_A,436_B,436_D,1233_B,488_A,1294_A,124_B,860_A,1294_D",10
433_C,1327,"433_A,752_D,1330_D,752_B,1257_B,549_C,1473_B,181_A,1857_C,1104_A",10
1066_B,2022,"1066_C,1066_A,901_A,901_B,48_A,1090_A,1635_B,901_D,1578_C,160_C",10
1533_D,2517,"65_B,538_B,757_A,1028_B,536_B,866_D,536_D,793_D,203_A,1176_C",10
46_C,31,"299_D,299_B,299_A,1429_B,1189_D,1253_A,1253_D,309_C,1418_A,1429_A",10
255_D,20,"255_C,1171_A,490_B,990_C,1171_B,990_B,202_B,450_A,1674_B,535_D",10
489_B,1678,"224_A,538_B,224_B,704_A,78_B,1140_D,126_D,256_D,726_C,15_C",10
699_A,1287,"699_D,2_D,424_C,221_D,1437_D,71_B,1437_C,234_B,1445_A,221_C",10
974_A,470,"180_D,180_C,1243_B,180_B,497_B,544_A,53_C,497_A,903_A,1748_D",10
426_D,278,"426_C,428_A,1504_C,1807_A,1206_A,1655_C,850_A,1462_C,1079_B,489_A",10
26_C,2316,"26_D,26_B,536_D,1246_B,908_B,1130_C,723_A,864_C,87_C,1087_D",10
1212_A,1348,"1651_B,1651_A,1651_D,946_C,1558_D,294_B,1334_C,1558_C,355_D,1414_C",10
1106_A,1819,"1106_B,1106_C,874_A,612_A,319_C,510_D,1045_A,1045_C,1147_D,874_B",10
333_B,1510,"714_B,66_D,1361_B,1800_B,1407_A,333_C,149_B,1686_C,1084_A,333_D",10
247_C,791,"247_A,247_D,670_C,1639_A,471_D,1725_A,670_B,55_D,1124_C,317_A",10
1868_C,801,"1712_C,1712_A,1868_D,738_C,374_B,738_A,1234_B,1653_B,371_B,738_B",10
1096_D,1611,"1096_B,1453_C,918_A,860_A,1113_D,1453_B,1306_A,1812_B,1687_A,1780_B",10
1516_A,205,"1516_B,1516_D,583_B,198_D,459_C,691_D,198_C,1119_A,1189_C,31_B",10
1222_B,151,"1222_D,1085_D,7_D,1284_D,1407_A,918_C,612_D,322_D,319_D,612_C",10
184_B,1720,"1710_C,418_A,170_D,260_D,1710_D,953_A,184_D,742_A,711_A,41_B",10
195_A,1566,"195_B,884_A,694_D,802_B,884_B,1447_B,553_D,1509_A,1853_B,715_D",10
311_A,1925,"870_B,229_C,870_A,1519_C,939_C,1419_A,229_B,229_D,170_D,616_B",10
1398_A,2544,"1370_D,1398_D,1398_C,822_C,1370_B,248_C,248_B,1658_B,1628_B,87_C",10
11_C,690,"138_A,1218_B,1394_A,856_C,271_B,1218_D,748_D,1618_D,1779_A,765_C",10
172_C,936,"89_B,89_A,172_D,85_A,189_B,170_D,500_B,172_B,1027_D,1027_B",10
11_B,690,"138_A,1218_B,1122_B,856_C,271_B,1218_D,856_B,765_C,748_D,1779_A",10
13_C,161,"259_B,259_C,775_C,261_A,961_D,1041_B,421_C,261_D,1041_A,498_B",10
1430_A,1218,"1430_B,611_B,1582_D,328_D,525_A,1289_C,8_C,553_D,884_A,263_D",10
1628_B,379,"723_B,87_C,1628_A,1250_B,1600_B,763_C,864_C,98_B,1021_B,1245_A",10
1136_D,1013,"261_D,261_A,498_B,498_C,259_C,259_B,1041_B,1041_A,259_D,1189_C",10
985_A,234,"319_D,612_D,612_C,317_C,1800_B,1432_D,55_B,1088_A,892_B,655_A",10
1162_B,1259,"1131_C,1131_B,64_A,1207_D,587_B,649_D,306_D,587_A,306_C,587_C",10
621_B,1013,"621_C,961_D,1682_B,261_A,259_B,609_C,775_C,1850_C,880_B,25_B",10
90_C,2137,"1594_A,1594_C,1256_A,703_D,1421_A,90_A,1421_D,785_C,669_A,996_A",10
436_B,1639,"436_D,488_A,1433_A,860_A,313_A,1294_D,524_B,1294_A,1088_A,124_B",10
1126_A,1528,"373_D,12_D,97_A,12_B,569_C,569_B,758_C,758_A,1421_D,1546_A",10
118_A,877,"118_D,366_D,1254_D,1006_A,1778_B,1591_A,1006_D,155_D,1784_D,118_C",10
1200_A,1255,"1200_D,1200_B,1312_C,1160_B,1836_D,813_D,1326_A,761_B,235_C,813_B",10
399_C,2087,"399_A,837_B,837_A,837_C,129_A,983_D,1088_C,534_B,1088_A,432_C",10
673_D,563,"833_C,906_C,593_D,1748_B,620_B,1058_A,1557_B,372_C,1748_C,1442_A",10
213_D,947,"213_C,1387_A,213_B,292_D,47_B,1422_B,48_A,597_A,1182_A,852_B",10
321_C,2143,"910_D,298_C,45_C,139_D,108_D,445_B,960_C,114_B,434_A,1723_C",10
548_A,2191,"548_D,230_C,1507_A,230_A,230_D,390_C,595_A,1372_D,815_B,70_A",10
1670_D,2231,"1670_A,748_C,271_C,1036_D,856_C,765_C,88_A,856_B,183_C,424_A",10
1046_A,1394,"89_B,89_A,85_B,14_C,1317_B,953_A,281_B,1698_D,864_B,864_C",10
1021_B,1766,"1384_C,1245_A,452_C,379_C,1633_D,160_C,834_B,323_C,1282_A,508_B",10
152_C,2392,"152_D,327_A,478_B,478_A,572_D,571_A,34_D,918_A,73_A,892_B",10
607_C,308,"607_D,59_C,1514_B,629_D,945_A,390_C,815_B,595_A,59_A,1112_A",10
1673_B,2364,"1067_C,1067_B,761_C,1054_B,698_D,1067_D,350_A,235_C,761_B,1326_A",10
254_B,1507,"587_A,895_D,587_C,1197_C,254_D,697_C,1328_A,697_A,1536_C,1104_A",10
498_B,767,"498_C,261_D,1136_D,259_D,1596_B,961_D,775_C,259_B,1041_B,621_B",10
837_B,1336,"304_B,911_D,1465_C,399_C,447_C,983_D,1088_A,1088_C,1088_D,534_B",10
1765_A,1796,"515_B,268_A,422_D,391_A,515_D,268_D,115_A,422_B,115_D,942_C",10
106_A,1362,"106_C,1322_B,1616_A,1656_A,1656_D,751_B,100_A,1759_C,1392_C,836_D",10
133_B,405,"133_A,659_B,995_B,659_A,1414_A,995_A,294_B,785_C,518_D,1772_A",10
87_D,379,"87_C,723_B,614_C,1628_A,1600_B,763_C,864_C,98_B,226_C,1245_A",10
1442_C,101,"906_C,1058_D,1058_B,372_B,833_C,1557_B,1011_C,446_D,1442_A,1748_C",10
828_A,2138,"815_C,595_B,1037_B,1295_A,1372_D,1112_A,59_A,595_A,59_C,245_B",10
36_B,267,"36_A,36_D,1530_D,1251_A,157_B,214_C,214_D,676_D,214_B,1517_C",10
419_D,1083,"419_B,419_A,748_C,1670_D,1670_C,765_C,271_B,856_C,271_C,1218_D",10
261_D,427,"261_A,1136_D,259_D,259_C,498_C,259_B,498_B,1041_B,621_B,1041_A",10
339_B,661,"339_C,339_A,542_A,542_C,741_D,1090_A,48_A,161_C,1251_A,170_D",10
1189_D,1814,"1062_D,299_D,299_B,1062_A,1189_C,309_C,129_A,1418_A,1253_A,1062_B",10
479_A,230,"479_B,756_A,1855_A,1487_B,1554_B,1487_D,1676_C,1554_A,900_D,1855_D",10
968_B,195,"1008_B,1853_B,1008_C,1305_D,1683_C,729_C,370_A,864_C,226_C,723_A",10
1835_B,2371,"1835_D,1658_C,707_D,562_C,1725_A,562_A,1277_B,1111_A,670_C,431_D",10
585_D,512,"29_A,1088_C,524_A,1025_A,1025_B,432_C,1090_A,908_D,896_D,432_A",10
41_B,2386,"711_A,1710_C,151_C,170_D,1827_B,172_B,307_C,89_B,85_B,742_A",10
1312_A,1255,"1312_C,1200_B,1200_D,1836_D,1160_B,813_D,1326_A,761_B,235_C,813_B",10
597_D,1156,"597_A,806_B,1714_D,1714_B,1213_D,918_A,918_C,107_A,255_B,286_C",10
606_D,1012,"606_C,606_A,67_D,1462_C,1655_C,1819_C,67_B,489_A,1462_A,1422_B",10
733_A,339,"733_D,1031_B,679_C,612_D,319_D,612_C,432_A,24_C,918_A,319_C",10
134_A,1876,"1080_C,316_C,721_A,1232_D,210_D,1099_B,1589_A,134_B,1634_C,916_C",10
1516_D,2333,"1516_B,1516_A,583_B,198_D,459_C,691_D,198_C,1189_C,1119_A,31_B",10
418_A,1115,"260_C,184_B,1366_A,184_A,260_D,953_A,170_D,711_A,41_B,184_D",10
831_B,91,"232_C,718_A,232_B,1074_B,929_B,455_B,834_B,200_C,323_C,323_A",10
483_C,982,"1792_C,483_A,1273_B,1140_D,991_D,894_D,413_D,103_D,103_A,78_B",10
408_B,1730,"1121_A,1486_A,1121_B,1121_C,486_A,816_C,1734_C,317_A,1686_C,149_B",10
503_D,1696,"1017_A,1433_A,124_B,1509_A,1683_C,98_C,1637_B,1447_B,1042_C,1090_A",10
1044_D,464,"1044_A,785_D,995_A,785_A,995_B,518_D,669_A,785_C,659_B,1772_A",10
539_C,545,"539_B,99_D,99_B,1772_C,483_C,1792_C,1273_B,704_A,1581_D,1248_D",10
772_B,151,"322_A,772_A,322_C,322_D,1510_D,612_C,612_D,319_D,918_C,826_A",10
422_D,905,"422_B,115_A,1168_D,1590_B,515_D,391_A,1590_C,942_C,1765_A,754_C",10
533_B,1549,"855_A,855_C,1386_D,821_C,38_B,116_D,553_D,1582_D,1091_D,107_A",10
856_C,450,"856_B,748_D,765_C,1218_D,748_A,1730_C,1394_A,1779_D,1334_C,1779_C",10
998_C,4,"998_A,1852_C,998_B,902_A,312_D,676_D,214_D,214_C,36_D,157_B",10
709_B,445,"397_A,1405_B,397_D,1235_A,1246_B,201_C,84_C,709_C,1752_C,864_C",10
27_B,1597,"349_C,436_B,524_B,436_D,1088_D,524_D,864_B,933_C,1088_A,1637_B",10
1830_B,933,"358_B,706_D,97_A,569_C,758_A,758_C,1593_C,373_A,569_B,105_A",10
1499_B,1909,"328_D,8_D,8_B,1582_D,1714_D,263_D,469_C,8_C,469_B,1582_C",10
1029_C,936,"89_B,89_A,172_D,189_B,172_B,170_D,500_B,184_B,1366_A,1027_B",10
1003_A,2344,"336_B,336_C,499_D,752_D,499_B,168_B,1548_B,112_A,129_A,112_C",10
1807_A,64,"1404_A,1484_C,1144_C,426_C,1484_D,1655_C,1462_C,67_D,850_A,432_C",10
529_D,1667,"1043_D,529_A,529_B,81_A,1343_B,868_A,982_D,587_B,695_A,1615_D",10
1193_D,309,"273_B,1193_C,688_A,1565_B,253_D,1667_A,253_B,273_C,1193_B,1087_C",10
794_A,2265,"794_C,1369_A,235_A,412_D,1836_D,1200_B,813_D,1492_A,1836_C,1312_A",10
399_A,2488,"399_C,447_D,447_C,837_A,129_A,983_D,1088_C,534_B,1088_A,298_C",10
718_B,1614,"718_A,718_D,779_A,232_C,947_A,232_B,1050_A,232_D,834_B,1441_C",10
990_A,1173,"990_C,255_D,255_C,255_B,202_B,990_B,450_A,535_D,450_B,145_A",10
298_D,346,"298_C,902_B,1530_C,455_B,1144_C,1661_A,929_B,1027_B,1422_B,321_C",10
1636_A,194,"532_B,532_A,1179_D,536_B,416_D,391_A,1176_C,946_D,137_A,536_D",10
1060_A,114,"1256_B,744_A,1256_A,1594_A,1594_B,559_B,559_C,294_B,294_A,1334_C",10
385_D,33,"385_B,385_A,297_C,297_A,310_D,905_A,90_B,1576_C,1647_D,527_A",10
52_D,1734,"233_D,1401_D,52_B,233_A,496_D,357_B,1647_D,196_B,1090_A,864_B",10
853_D,2154,"818_D,107_A,129_A,602_B,1851_C,553_D,612_C,47_B,178_C,628_B",10
849_A,2413,"1610_B,1610_D,983_C,284_B,878_D,1724_B,1788_D,1788_C,284_C,473_A",10
69_A,906,"1539_C,794_A,766_B,766_C,913_D,801_C,235_A,794_C,546_D,350_C",10
159_A,1701,"509_B,252_C,159_D,509_C,807_A,1021_B,452_C,834_B,1282_A,65_B",10
1367_A,1556,"473_B,1724_B,1350_C,878_D,1788_D,473_A,284_B,1788_C,473_C,34_A",10
424_B,1319,"424_A,424_C,991_A,1853_B,514_B,78_B,514_D,894_D,413_B,183_B",10
613_C,2208,"613_B,56_D,915_B,1377_A,505_C,982_D,505_D,549_C,1409_D,549_A",10
112_D,1542,"112_C,112_A,448_B,1424_D,38_B,863_B,597_D,553_D,884_B,918_C",10
1031_A,1155,"733_D,1534_C,1031_B,791_D,918_C,733_A,918_A,612_D,679_A,1647_D",10
1633_D,74,"1633_C,1040_C,304_B,369_C,778_D,369_D,1447_B,585_B,908_D,585_D",10
812_D,119,"1850_C,1627_B,25_B,1850_A,154_A,812_A,1859_D,812_B,154_C,154_D",10
1093_D,1186,"1093_C,1470_C,1470_A,1347_B,1093_B,1330_C,801_C,913_D,546_B,219_C",10
1216_B,373,"207_D,1269_D,960_C,1638_A,1601_A,304_B,108_A,1633_D,321_C,445_B",10
1187_C,1365,"1278_A,1537_B,81_A,868_A,529_A,149_A,39_A,221_D,839_C,149_B",10
1652_B,994,"1374_B,1185_B,1142_B,143_A,1142_A,757_A,434_A,434_B,850_A,633_B",10
12_B,2156,"12_D,1126_B,97_A,1224_A,1651_D,1126_D,105_A,1126_A,1224_D,706_A",10
862_A,57,"908_C,98_C,908_B,98_A,908_D,1025_A,87_C,723_A,1025_B,864_C",10
1664_A,171,"1664_D,1664_B,647_B,1374_B,1601_A,647_A,1145_C,1760_B,737_D,1145_A",10
746_D,1862,"1343_B,951_B,1465_C,1863_D,695_A,895_D,587_C,254_B,1615_D,306_D",10
996_A,927,"90_A,996_D,97_A,703_D,409_C,785_C,995_A,669_A,946_D,659_B",10
1528_B,2148,"1090_D,1090_A,1251_A,157_B,1251_B,214_C,214_D,676_D,214_B,36_D",10
318_B,1044,"807_A,925_B,65_C,296_D,65_B,1021_B,226_B,908_D,160_C,452_C",10
1655_C,1881,"1422_B,1819_C,485_B,1462_C,1575_D,1462_A,67_B,850_A,67_D,606_C",10
1610_C,1553,"1610_D,1610_B,849_A,1432_C,1724_B,1788_D,284_B,768_C,878_D,317_A",10
245_B,2206,"245_D,245_C,815_C,1295_A,1372_D,1743_C,34_B,815_B,59_D,1112_A",10
144_B,271,"1209_A,1348_C,1052_B,1419_A,246_B,1757_B,229_B,953_A,1052_D,1052_C",10
57_A,718,"510_B,57_D,57_B,510_D,874_D,1045_C,1147_D,1045_A,1106_C,874_B",10
688_A,8,"1193_D,273_B,392_C,253_B,1667_A,1565_A,253_D,409_A,392_A,569_B",10
908_B,1691,"908_C,226_C,98_B,98_A,862_A,1025_A,723_A,1025_B,87_C,1628_B",10
1713_A,2125,"1713_B,442_A,1713_C,1350_C,442_D,1350_D,1352_D,1660_B,1289_C,1094_C",10
1803_B,1344,"342_B,905_A,1565_B,342_A,635_B,1535_A,640_B,1087_D,342_D,301_D",10
868_A,2438,"55_D,895_D,1465_C,1088_A,55_B,1124_C,1432_D,444_C,411_C,892_B",10
809_D,1049,"809_A,1853_A,855_A,807_A,563_C,48_A,1027_B,65_B,65_C,1088_C",10
1664_B,2384,"1664_A,1760_A,586_D,1374_B,1601_A,647_A,1145_C,1760_B,737_D,1145_A",10
1598_A,1760,"696_A,696_D,1687_D,1128_D,814_C,1155_B,1687_C,167_D,1129_B,1070_D",10
53_A,1877,"53_C,734_B,355_D,736_B,747_B,355_B,439_B,1558_D,1276_D,497_D",10
1249_D,2479,"1249_B,547_A,114_B,863_B,1282_A,834_B,929_B,455_B,434_A,558_B",10
838_D,2204,"320_A,320_B,1248_D,1413_B,126_A,726_C,735_A,735_C,871_A,704_A",10
1733_D,1532,"1733_A,1776_C,823_B,401_A,570_D,401_C,570_A,823_C,939_C,1022_A",10
106_C,1445,"106_A,1616_A,1656_A,1322_B,751_B,100_A,1759_C,1392_C,836_D,1302_B",10
383_D,1648,"860_A,1863_D,1063_A,129_A,1144_C,983_D,1088_D,864_B,1088_C,524_B",10
1770_D,2340,"1472_C,1472_B,1257_B,55_D,759_B,1432_D,524_A,1427_B,24_D,1088_A",10
6_D,329,"6_C,377_A,1851_C,35_D,148_A,101_A,625_B,1507_A,1141_B,269_B",10
542_C,1834,"741_A,542_A,339_C,339_B,741_D,1090_A,542_D,48_A,864_B,432_C",10
902_B,4,"902_A,298_C,267_B,1145_C,998_A,157_B,676_D,214_C,36_D,214_D",10
1721_C,691,"1864_D,1445_A,221_B,1864_A,149_B,221_C,1437_C,149_A,149_D,2_D",10
29_D,1214,"29_C,1735_A,1017_C,243_D,1637_B,177_B,1766_C,732_B,432_C,177_A",10
161_C,1631,"161_B,616_B,161_A,1366_A,229_C,939_C,1419_A,170_D,229_B,1419_B",10
850_A,1012,"757_A,972_C,1079_B,1082_C,141_A,370_A,757_C,1541_C,1655_C,729_C",10
451_C,260,"451_D,731_B,1484_D,357_B,359_C,339_C,298_C,312_D,998_C,542_D",10
816_B,1999,"816_C,1121_A,156_A,1734_C,1009_C,317_A,322_C,612_C,1639_A,411_C",10
965_C,1387,"1814_A,1814_B,335_B,335_D,1814_D,411_C,1252_B,34_B,1124_C,1088_A",10
959_A,2492,"459_A,1208_D,1208_A,1208_C,23_D,1515_C,812_A,23_C,1515_B,1859_D",10
1419_B,713,"1419_A,229_B,229_D,453_A,1741_D,870_B,184_D,311_A,1710_D,260_D",10
527_C,1906,"1527_D,1527_B,527_A,1137_D,1527_A,527_B,310_D,1137_A,905_A,197_C",10
1078_C,765,"1078_B,893_B,893_A,773_D,1283_B,769_B,1479_D,769_C,230_D,769_A",10
1419_C,713,"1419_A,229_B,229_D,453_A,1741_D,870_B,184_D,311_A,1710_D,260_D",10
658_C,2511,"658_D,822_D,239_D,201_C,1220_A,472_C,723_A,1614_B,1261_C,1025_B",10
672_B,1057,"672_A,325_B,325_C,1803_A,1803_B,1087_C,1803_D,273_D,47_B,1087_D",10
1160_B,111,"1160_D,1836_D,1326_A,1200_D,461_C,813_D,761_B,813_B,235_C,350_A",10
8_B,907,"8_C,330_A,1499_B,330_B,575_A,263_D,1691_D,302_A,1582_D,884_A",10
42_A,182,"42_B,943_D,42_D,121_B,362_B,384_C,174_A,216_A,463_C,472_C",10
872_D,2352,"1404_A,1484_C,872_A,796_D,1512_D,1655_C,1462_C,606_C,757_A,850_A",10
700_A,2398,"308_A,308_C,558_D,308_D,558_B,1000_A,1127_C,1841_D,1098_B,1000_D",10
1172_D,2073,"1005_B,842_D,842_B,708_A,842_A,1002_C,334_C,148_D,378_C,1002_B",10
394_B,554,"394_A,441_D,394_D,236_A,1581_D,832_D,303_B,236_D,1581_B,591_D",10
1099_B,37,"1080_C,721_A,210_A,916_C,636_C,540_C,1589_A,1051_C,1589_D,1681_D",10
134_C,1605,"134_B,83_B,576_C,1232_D,210_D,316_C,721_A,740_A,134_A,1099_B",10
372_B,282,"906_C,833_C,593_D,1442_C,673_D,1557_B,1442_A,1748_C,1058_A,1011_C",10
748_A,1927,"765_C,924_A,748_D,1334_B,765_B,1730_C,856_C,1218_D,271_A,856_B",10
1712_A,537,"1712_B,1868_C,1868_A,1868_D,439_B,738_C,374_B,738_A,1234_B,371_B",10
372_C,282,"906_C,1442_A,1243_B,1442_C,833_C,1557_B,1748_C,1058_A,1011_C,446_D",10
307_C,469,"307_B,307_D,172_D,170_D,953_A,41_B,1027_D,742_A,500_B,184_B",10
531_C,1595,"720_B,389_B,151_C,1720_B,1314_C,876_A,1314_D,55_D,720_A,1671_D",10
1201_B,219,"1193_D,253_B,253_D,589_B,301_D,409_C,1667_A,392_A,1087_D,1565_A",10
1049_A,2585,"1178_B,648_A,445_B,139_D,321_B,108_A,1723_C,321_C,960_C,434_A",10
617_A,1976,"617_B,622_A,863_D,1253_A,786_A,129_A,112_A,448_B,1483_A,1253_C",10
1413_B,743,"126_B,126_A,871_A,126_D,1248_D,320_A,320_B,838_D,256_D,183_C",10
711_A,672,"161_B,1419_A,41_B,184_A,41_D,170_D,742_A,1027_D,184_D,307_C",10
1011_C,2155,"1011_D,1058_A,1557_B,1557_C,446_B,446_D,1748_C,1274_C,446_C,180_C",10
879_C,1849,"283_A,1047_A,1047_B,753_B,283_C,554_C,1114_B,121_B,879_D,121_C",10
226_C,57,"908_C,864_C,908_B,864_B,908_D,723_A,87_C,1628_B,98_C,1042_C",10
75_B,1775,"14_B,14_C,1317_B,281_B,413_D,78_B,164_A,1176_C,1538_B,78_C",10
706_D,280,"1830_B,1126_B,97_A,706_A,569_C,1546_A,97_B,373_A,703_D,97_D",10
