query_id,content_id,semi_negatives,semi_negative_count
6_D,329,"58,2002,1621,2344,1152,1814,1538,2429,1601,1478",10
542_C,1834,"33,403,190,79,1814,1282,2001,1181,634,1417",10
902_B,4,"2252,373,754,200,673,1634,2585,2277,1429,2408",10
1721_C,691,"579,855,1884,50,2110,2518,1634,1387,1887,835",10
29_D,1214,"340,1282,1666,541,1049,1432,2469,536,2277,1057",10
161_C,1631,"2296,840,1592,2409,271,830,2586,2489,1224,1884",10
850_A,1012,"171,2475,510,2221,1850,1731,68,1972,1599,2173",10
451_C,260,"894,466,2009,373,2383,14,231,1078,2475,1266",10
816_B,1999,"2504,285,2306,1219,1323,2181,954,2200,2431,1179",10
965_C,1387,"958,2518,158,1473,44,580,1400,285,1298,937",10
959_A,2492,"263,1896,523,1999,1893,608,378,291,1568,2315",10
1419_B,713,"1636,1427,1219,1565,2291,1972,1942,902,2110,1022",10
527_C,1906,"287,0,1047,1554,2570,2505,515,910,1229,315",10
1078_C,765,"1128,486,549,1751,2172,2173,1485,2323,196,1571",10
1419_C,713,"995,1427,1636,1219,2291,902,1972,1942,2110,1022",10
658_C,2511,"2491,1036,311,1340,1224,2214,1238,2465,1108,2424",10
672_B,1057,"947,1307,910,120,773,455,1207,1646,1763,774",10
1160_B,111,"2532,2408,1254,2536,475,1960,238,1465,1791,1049",10
8_B,907,"2046,1274,2001,755,2009,1008,98,1374,541,2223",10
42_A,182,"1729,1751,1939,88,1125,1480,857,2495,713,992",10
872_D,2352,"2148,1571,1543,481,2449,674,891,699,1169,525",10
700_A,2398,"419,1908,98,2234,888,1909,1624,1610,1429,1374",10
1172_D,2073,"1619,1756,1909,1452,1317,777,1152,169,744,427",10
394_B,554,"764,634,2272,1078,183,120,372,2311,835,69",10
1099_B,37,"153,513,2323,25,1128,822,1379,45,1538,1377",10
134_C,1605,"1012,1441,2395,90,941,25,251,1981,39,45",10
372_B,282,"2370,2500,972,640,2357,2072,1939,1611,625,2232",10
748_A,1927,"2104,660,1335,2516,1748,648,43,1426,271,1148",10
1712_A,537,"1069,415,1959,282,2174,1071,434,1370,1434,654",10
372_C,282,"1931,2500,972,640,1611,2072,2357,1939,2232,1848",10
307_C,469,"158,945,2518,2585,2148,1111,855,1941,1576,568",10
531_C,1595,"840,251,200,2183,1814,755,1644,1267,210,1576",10
1201_B,219,"2014,1539,708,993,1144,1746,1907,1599,155,2394",10
1049_A,2585,"1134,2548,840,516,2284,2272,2279,857,834,779",10
617_A,1976,"1908,2012,673,170,609,312,2170,1749,1624,315",10
1413_B,743,"840,293,1057,700,928,843,1788,2100,1175,465",10
711_A,672,"1378,1111,2148,1044,1971,2046,1244,580,774,2518",10
1011_C,2155,"1836,620,1251,1049,1791,1726,420,1611,2266,1282",10
879_C,1849,"1190,626,2154,2167,594,1029,2370,1951,2227,212",10
226_C,57,"200,2173,967,256,141,966,1181,1311,1412,2301",10
75_B,1775,"1015,484,1044,648,1780,1025,444,1049,1791,673",10
706_D,280,"1219,2060,1370,2382,1953,154,1041,1224,2189,2443",10
1687_A,2107,"1078,587,2200,1894,251,580,1875,1982,795,2096",10
894_D,1678,"464,271,2278,134,561,649,342,1611,410,591",10
224_B,828,"2383,2086,2175,312,2415,1815,1972,356,113,1051",10
717_A,113,"1971,1266,1181,346,2474,1435,2271,885,568,1597",10
284_B,22,"2002,399,2412,1939,2431,358,774,2046,52,72",10
223_C,2270,"2085,791,937,891,1044,1091,107,1360,2431,673",10
312_A,346,"1630,80,1941,593,2316,2076,2530,857,301,2422",10
1227_C,2240,"759,288,1599,1469,79,1093,2114,1235,1024,1549",10
800_A,528,"625,2454,373,2443,639,1835,2036,875,943,591",10
1631_C,1216,"2268,1568,475,2194,2080,594,141,1067,1003,11",10
675_A,671,"1078,1840,158,1864,1282,1894,1529,544,1634,673",10
1507_A,658,"1999,153,674,1939,2215,170,2518,579,831,247",10
940_B,498,"2138,245,68,2373,1794,276,444,1300,2191,2408",10
1531_D,2555,"1169,253,840,2397,1176,649,271,867,2100,2005",10
152_D,322,"1881,598,699,1941,674,1939,2330,1057,2035,2248",10
171_B,980,"521,180,2110,1093,2518,2148,825,310,1894,2075",10
1104_B,1623,"991,1900,1975,1252,459,2226,2167,1692,2518,365",10
14_B,1248,"2291,141,499,2475,1543,2227,969,2001,1587,2532",10
1308_B,1972,"2402,195,347,516,34,1015,1429,2349,1887,245",10
1182_C,1467,"1008,1424,2481,1214,1999,25,2291,1311,1134,812",10
1667_A,2266,"2394,8,2278,1281,644,1271,135,615,591,1015",10
417_A,2084,"2512,1939,171,400,1400,1562,2274,1032,1044,1690",10
434_B,103,"2445,540,337,1939,759,563,2020,1766,2215,74",10
119_A,1597,"1578,2165,2530,2399,2001,1244,231,245,736,2566",10
646_C,739,"1905,1435,2148,1379,251,779,1355,2044,1988,736",10
457_A,2012,"1244,2018,1424,893,477,1819,1589,613,1184,77",10
950_B,1459,"2513,1716,840,1125,2173,1408,1435,902,1251,1908",10
593_D,797,"2268,1656,1882,1276,1960,1444,591,1067,2334,1333",10
1072_A,1188,"1271,2121,135,867,1725,2341,2232,570,465,1203",10
887_D,2480,"1051,1887,516,45,1231,775,2571,1024,93,1533",10
1733_A,1842,"1765,271,1565,570,566,1139,1047,1020,642,30",10
619_A,2292,"1939,2240,131,1049,1711,1765,1666,240,2383,1417",10
1553_C,793,"1741,2193,1613,570,840,1897,154,1219,459,2005",10
547_A,1606,"1134,1444,340,1709,1614,1628,1978,200,2271,79",10
403_A,608,"1768,1041,1324,1942,580,2072,2432,256,681,753",10
1441_A,628,"109,2436,1562,2100,1894,1983,676,220,2272,2373",10
1421_D,0,"1960,2311,2193,570,1685,1686,1370,2009,1527,943",10
1100_C,418,"1266,1800,195,1549,2114,2271,1751,1978,59,1049",10
1427_B,520,"1044,1881,94,1338,615,774,736,1432,1205,1282",10
969_C,2119,"959,1031,1471,286,580,673,1125,479,2185,50",10
460_C,868,"2586,499,2158,373,1887,1400,621,315,2425,1598",10
744_A,1480,"1610,52,1432,553,1464,156,1814,249,1576,1128",10
935_A,34,"373,774,201,2113,2248,1323,391,1206,499,1894",10
1804_A,1113,"417,1939,991,2009,1214,580,2324,1691,1389,1128",10
489_A,734,"1634,2345,1985,305,113,607,561,549,307,1944",10
450_A,493,"2066,1928,15,1469,1692,677,1941,72,679,1814",10
292_D,78,"2272,58,986,2481,1749,2350,419,202,2147,1937",10
1027_D,2377,"1128,1644,1998,1942,617,1411,403,2252,1179,2291",10
617_B,1237,"777,609,1749,2012,1908,2023,1734,1219,820,1624",10
358_C,680,"1279,2232,2121,1721,95,793,1397,1304,1483,35",10
1812_A,118,"1375,2122,1819,639,1970,1949,323,1370,1939,1584",10
1149_C,1091,"1944,636,340,1634,170,1711,1024,346,2252,1285",10
995_B,35,"561,2300,1741,686,2516,527,154,1283,1106,2454",10
697_A,377,"310,644,862,2252,336,1091,1485,2518,653,2192",10
1615_D,987,"1311,1435,986,1294,200,1614,2469,1196,579,240",10
1504_A,968,"568,1254,2221,855,373,1183,481,1628,2187,1939",10
1784_A,2103,"709,554,570,2490,2334,1047,2560,1712,134,1725",10
309_C,2373,"1156,1628,1206,1218,2556,1469,1538,1523,68,779",10
861_C,1457,"1215,153,2457,1707,1049,1091,1586,1842,1975,2403",10
143_B,1724,"1049,1206,91,2518,2017,465,1571,340,2469,74",10
1844_B,866,"283,519,1323,1565,2581,793,2278,530,1777,2226",10
1254_A,396,"85,1741,2226,2193,1712,2341,293,1683,721,1944",10
1205_C,1089,"1338,2106,1292,624,1465,710,2422,1646,1093,1692",10
1147_D,2031,"1396,1323,1543,1791,722,1887,774,820,1183,2575",10
1164_C,23,"635,535,1617,1494,898,1530,2271,463,2184,1704",10
486_B,2481,"1400,2248,567,435,2199,1622,855,774,1673,749",10
583_B,1870,"2444,704,2066,1230,1485,867,2449,301,1999,398",10
1253_C,1761,"2170,2173,2190,839,659,1913,1212,893,1302,257",10
1213_D,1621,"394,619,964,1400,2398,2170,1515,1551,848,956",10
621_C,581,"1995,509,1049,941,1794,1435,553,699,1134,878",10
15_B,590,"2383,1646,773,293,2283,2044,649,2560,2312,1954",10
1163_D,2077,"2422,1020,1676,1566,2271,74,1666,1361,958,1214",10
1492_B,344,"824,52,2126,1803,2408,2235,1444,196,310,1599",10
671_A,2189,"927,2161,8,2296,254,455,1926,490,154,431",10
1644_B,357,"2311,635,645,2320,1069,1521,1223,1746,2508,1502",10
181_B,2435,"1111,2004,1045,580,2492,365,1684,1389,312,568",10
1640_D,495,"606,381,1566,2504,1181,1941,6,907,232,1218",10
81_A,1468,"857,2075,1103,1587,755,153,1372,1675,1054,1983",10
1280_D,789,"785,43,2397,1943,1543,1368,356,2236,1097,1731",10
573_D,2214,"883,1893,1425,1231,1611,1588,591,815,947,1412",10
301_A,415,"455,2454,2443,1117,1271,272,1015,1727,1333,867",10
1303_D,1176,"872,644,2455,1217,1219,2454,1570,2250,514,1953",10
1674_B,1209,"353,44,2520,633,1841,1008,1374,317,568,347",10
395_A,34,"2009,840,1751,231,334,301,1578,733,736,2001",10
962_C,1193,"113,1567,2344,916,1041,762,134,2075,392,862",10
1576_A,625,"2564,1071,2334,1340,0,1003,1951,1543,262,2452",10
848_C,1950,"2173,741,2009,1999,513,1525,2311,1765,435,302",10
1868_D,95,"1281,2362,1640,570,2521,2424,530,1550,9,1611",10
1038_D,443,"536,1458,1525,566,1024,403,1408,2001,447,2252",10
924_A,1783,"2373,1678,356,1815,332,2210,1903,841,2188,1686",10
204_A,874,"2321,2375,1215,50,399,210,52,1447,1311,2172",10
1447_B,2530,"580,1205,136,759,840,337,2126,471,80,2167",10
865_C,510,"132,1743,774,1282,1266,1768,857,1832,2465,330",10
227_D,1828,"2532,256,30,1432,1090,2028,15,566,2339,1190",10
521_C,1737,"692,1525,1998,937,54,1213,1982,33,2569,1636",10
620_B,642,"2302,1539,793,595,2357,2182,432,87,2080,625",10
836_D,1260,"1371,302,1302,2408,1761,2489,1611,566,1978,120",10
685_D,710,"1432,1765,403,485,2272,2552,930,1814,1015,499",10
60_B,1104,"353,1008,1749,2429,1576,1578,1396,98,1048,2308",10
1847_B,941,"1949,1139,15,2185,1205,1494,407,1672,2158,1814",10
1855_A,273,"1078,1624,2074,865,944,2350,1024,857,1051,2518",10
1028_A,110,"241,1505,584,423,530,1960,271,639,2432,184",10
627_D,1900,"45,568,30,1134,2566,674,1558,2225,2395,2271",10
590_A,295,"651,2443,2193,274,1586,639,599,196,315,1894",10
1527_D,1942,"2189,727,2113,2569,432,923,1202,2009,1882,1767",10
211_B,1786,"2373,2344,2308,744,1538,1601,403,1939,1820,1914",10
1199_A,1179,"1035,196,566,312,15,1628,2349,697,1128,2252",10
1772_D,773,"1314,625,561,1661,1106,48,1344,1056,2569,1007",10
1643_B,2424,"1464,1999,2334,640,128,1041,769,2289,411,851",10
831_C,91,"1093,1051,2340,195,1814,3,2402,2085,1049,2408",10
1256_A,1752,"1970,935,2137,1224,2373,2454,271,1999,1783,235",10
995_A,355,"1741,686,2300,235,1106,2516,2454,625,527,154",10
473_C,2375,"2200,755,2173,1729,937,1383,567,2469,699,424",10
1117_D,1184,"153,49,1408,248,447,372,456,2408,1441,1244",10
558_D,167,"1459,2134,744,1624,2223,58,986,2100,2408,2444",10
58_A,1880,"1444,1371,1832,1713,621,2053,1294,283,1494,2408",10
1257_B,191,"974,1190,1881,934,499,676,403,990,857,34",10
817_B,2353,"2312,1025,1844,973,857,1712,1926,1851,2334,561",10
1358_D,888,"1078,2221,1864,249,984,2429,2009,956,825,115",10
549_C,1986,"68,1615,356,1363,183,2148,248,954,253,260",10
58_D,550,"1731,1288,2268,1978,1814,479,1251,26,1937,947",10
1823_B,83,"1897,240,2100,1099,1111,2526,563,897,1381,470",10
355_A,2355,"2025,272,646,527,725,2572,248,1565,15,287",10
61_D,990,"1820,2242,1365,606,1244,1166,249,1008,2308,1841",10
1275_B,875,"2189,2156,992,1202,465,1939,2382,2232,451,1907",10
135_A,1184,"2138,2009,1692,372,990,1195,2242,2430,1637,403",10
1234_C,2026,"785,561,620,274,1326,28,219,2516,92,420",10
300_A,758,"2187,2350,2212,2151,60,956,2387,1560,671,1208",10
1713_C,1577,"2481,874,2532,1644,1,2316,1181,2408,1800,1066",10
548_D,2039,"372,1759,568,2065,45,739,674,1729,1070,49",10
972_A,1948,"937,1024,1181,713,709,2475,568,891,1908,340",10
1353_D,812,"1125,93,774,1628,968,171,1558,1954,2263,195",10
1483_A,249,"2399,1659,1978,1548,2558,956,1376,181,1295,381",10
1007_D,2071,"2034,1300,2272,2378,2349,787,2428,1908,1523,2548",10
1425_D,1304,"2106,835,1814,1834,1908,2083,1340,1370,2464,1481",10
824_B,878,"251,2048,1458,158,68,672,469,1453,791,301",10
1401_D,1207,"1751,1214,153,2541,2022,2148,2552,512,1057,271",10
79_C,1590,"1617,334,840,688,2544,1776,57,1834,1304,11",10
709_C,2113,"1834,2311,2373,857,1324,1893,872,1390,2289,1752",10
308_D,167,"102,759,1971,98,1624,172,2444,888,319,609",10
1173_B,1682,"2272,81,1680,2035,1611,2151,2552,1880,1190,2407",10
653_B,1876,"2158,1727,613,30,467,1435,941,2200,874,1377",10
753_C,1849,"2100,2365,2154,2167,2370,2227,1951,594,212,481",10
454_D,1026,"1311,1254,617,2306,403,2402,210,2317,699,2508",10
1593_C,680,"1483,35,2394,2218,2232,1397,1488,1721,1041,2184",10
221_B,1177,"2211,1795,774,814,1576,1302,2439,1015,301,2113",10
1424_A,1841,"1241,1637,546,1692,2073,1894,172,1,1251,68",10
645_C,1791,"2266,654,1683,2362,2218,2031,943,2174,2236,1746",10
931_A,835,"791,1644,1614,91,1711,1184,1196,849,26,170",10
651_A,102,"2504,520,1181,568,1119,553,1134,30,107,1093",10
1182_A,1208,"55,1205,969,1134,2227,1578,497,1008,878,1424",10
494_A,1310,"1525,50,1408,1982,120,2443,1311,635,1943,1444",10
407_A,991,"1015,1389,141,2532,1941,1481,508,767,737,2291",10
499_D,86,"1711,478,0,1393,1323,831,1318,1765,1219,1015",10
60_D,2178,"2147,1,250,68,1241,1008,1490,1566,1749,2398",10
661_D,1292,"1326,1698,2450,423,1931,2189,1844,499,2311,293",10
1310_D,706,"2449,2162,941,2291,301,736,1971,1093,2065,2458",10
202_B,687,"2408,44,2093,353,1143,347,777,820,234,2387",10
1067_C,1616,"2349,240,541,624,1709,1458,1311,392,1910,1648",10
1575_C,414,"373,1044,947,1378,1971,996,699,1894,1562,2532",10
397_A,134,"1879,2303,1999,1982,992,1187,991,1179,2100,2146",10
963_B,2476,"1473,2556,744,974,673,2264,2306,2126,138,1284",10
502_A,1432,"79,1680,353,1562,1614,1971,1323,857,2408,986",10
1821_B,1693,"857,1755,2504,1179,2552,2417,1323,499,2422,941",10
561_C,1312,"553,383,76,2083,851,1733,510,2454,1401,1617",10
1051_C,1809,"1272,2187,874,2148,1727,1123,299,1982,2254,2154",10
700_D,113,"1729,1804,1749,835,839,1374,98,2444,688,1156",10
1551_D,643,"928,1125,915,1634,2402,2291,447,1284,1579,964",10
582_B,2131,"2100,1417,465,1025,734,569,1939,525,356,0",10
694_D,317,"733,538,340,301,1218,1088,986,435,1566,1206",10
59_A,1313,"2271,674,1975,330,302,170,1759,49,2429,1999",10
1494_B,1453,"2172,60,1135,1251,1875,81,2085,315,231,30",10
550_A,328,"81,2469,878,1900,79,774,672,234,1958,2001",10
1143_A,764,"2193,1543,1678,653,313,615,1835,293,1719,271",10
393_C,912,"1229,2005,530,1292,1302,2250,1944,1752,612,649",10
252_A,1168,"694,1777,432,2277,1390,1729,857,2318,1112,594",10
348_D,1322,"1163,25,1190,2248,1494,1902,1722,1093,2187,791",10
1445_D,1098,"1119,2408,397,774,1125,713,1587,52,2422,1049",10
1419_A,2284,"1219,995,1427,2291,1942,1565,1972,2110,1022,902",10
1124_C,2285,"1644,30,2317,1713,1403,1887,210,256,1044,2475",10
48_C,657,"553,1941,1942,1597,1184,969,2248,2306,692,2139",10
1276_D,2261,"2177,2511,654,1488,2100,1960,1480,2334,1588,545",10
1042_A,783,"1994,2530,1751,891,332,975,346,1670,1576,642",10
922_B,2514,"134,835,192,475,1128,310,161,629,240,2342",10
1107_B,1274,"2422,1361,499,2221,1205,1800,568,74,708,2367",10
102_C,1953,"1751,721,1683,410,1252,464,1813,1179,541,435",10
1209_C,2489,"1982,1908,54,2486,1115,2576,976,210,1473,937",10
392_A,725,"1997,135,777,1931,1611,2336,2036,401,1917,2113",10
1281_C,1226,"46,519,301,944,312,2417,2532,941,1549,1614",10
161_B,52,"840,1592,271,2296,2409,2586,830,1224,2489,1884",10
216_A,2037,"1108,271,384,1942,283,68,1003,1144,2586,2397",10
874_D,1450,"2334,514,5,2163,1326,1897,2278,1219,434,455",10
275_B,699,"1529,1937,45,1384,1274,1057,2264,2469,2158,1383",10
1169_A,126,"2449,2395,541,1983,1981,1128,2001,1078,227,1460",10
379_C,664,"661,1666,256,334,516,2046,287,614,1251,1691",10
1641_B,589,"22,2116,2159,1315,1057,741,52,153,1444,2215",10
658_D,780,"2491,1340,1224,1036,1238,311,2465,2214,1541,244",10
408_D,1730,"1190,901,2254,1675,2525,1515,301,2044,2481,50",10
1257_A,2340,"1190,857,934,974,499,403,676,1881,990,1147",10
991_D,2105,"1686,499,1611,1167,607,2560,840,2193,2552,561",10
1112_A,1313,"2510,1759,310,2518,2271,566,302,170,1015,1485",10
348_A,2239,"1494,1190,1163,835,634,2271,1722,791,52,1093",10
1206_A,1792,"25,569,2001,1576,1093,874,2034,1920,334,2167",10
109_C,384,"460,383,2292,2291,1868,2146,1020,1111,2113,1389",10
957_A,2038,"1190,744,1463,1523,1152,1075,1941,2009,1805,546",10
957_B,2128,"990,744,1523,1463,1152,1941,2009,1075,1807,1805",10
884_C,1280,"1463,1131,2484,2001,1134,2100,2481,1599,1130,1001",10
1259_A,656,"1244,791,2408,2317,362,6,1644,1078,568,1562",10
124_B,1435,"1190,1301,1054,1908,974,1672,2552,602,1134,1696",10
1399_C,2266,"1238,2443,773,2117,1029,2460,899,1703,1483,1917",10
735_C,1527,"2100,71,1661,2428,881,1128,1761,530,2554,1612",10
491_D,2066,"1523,1156,403,1181,6,1804,1941,1001,30,2001",10
412_D,344,"420,2390,329,52,1244,2311,2023,196,1494,2126",10
134_B,1402,"1012,251,1441,2395,90,941,45,1981,1435,39",10
1092_A,2426,"1586,1015,41,589,2187,1302,60,1315,1244,1840",10
1302_A,1392,"2161,1041,1763,1773,2521,2221,835,464,1886,1308",10
336_A,1932,"2164,45,413,1794,2065,910,1900,1311,2137,1207",10
82_A,1880,"1432,2151,1134,1215,2530,1485,720,1378,736,52",10
1752_C,2491,"465,1294,630,566,141,57,815,1584,2370,1303",10
249_C,930,"1179,506,2422,499,1205,2221,568,74,708,1814",10
844_D,1887,"2193,1790,808,1985,1683,686,2105,695,0,660",10
1697_A,81,"1942,1044,1078,1998,1666,2215,1941,1128,2422,779",10
172_D,1240,"1998,617,939,634,2148,1179,2383,1365,1971,413",10
1222_D,2525,"901,2405,376,189,2248,567,1408,195,49,1941",10
695_A,15,"299,969,1900,81,1566,1862,941,79,791,2227",10
462_B,1598,"74,26,840,1576,1111,1881,384,287,1044,244",10
1291_A,1433,"1697,1999,220,1267,1908,14,46,2221,871,2272",10
1639_A,1978,"138,2001,1525,1514,2273,301,779,169,2065,674",10
1193_B,2121,"465,2454,1997,1202,312,1588,700,615,514,927",10
900_D,474,"459,475,403,1093,2449,1128,749,1746,661,1686",10
1852_C,400,"1983,170,301,520,2530,2215,937,256,516,871",10
359_D,572,"1360,577,2530,73,2488,2398,2533,775,1908,1324",10
1850_A,747,"803,934,2252,157,1684,141,977,323,1894,1725",10
389_A,2220,"2422,1022,2252,1943,673,271,315,1702,977,2183",10
64_C,975,"1482,1274,1894,1628,1939,1093,1051,901,2481,674",10
1378_B,1682,"1064,1982,1400,1707,2272,2035,2124,1190,499,1134",10
1159_B,558,"568,947,256,1569,1735,2228,703,1179,1049,937",10
971_D,1599,"840,1915,2431,969,1063,126,2402,2181,2306,2548",10
1612_B,1795,"2271,285,761,1742,1805,908,1274,1383,1675,1384",10
425_B,1825,"2484,652,907,2272,2547,1183,2044,885,169,2223",10
769_C,784,"310,1881,403,1692,937,1282,2422,1065,2323,2291",10
2_A,1287,"686,584,2173,990,2074,1729,959,357,1229,1983",10
1594_B,2289,"576,1837,1877,2452,366,517,551,1711,1895,420",10
1864_A,2456,"1387,2518,50,398,2158,2173,2110,68,356,2124",10
1025_A,1464,"1049,1368,256,2573,843,1294,1707,1214,2100,280",10
425_D,606,"956,2552,916,2373,2223,1190,893,1894,885,1181",10
103_A,867,"253,85,1844,721,307,640,554,1814,88,1917",10
99_B,1815,"1599,1881,307,2100,2408,1984,814,1015,2311,1295",10
525_A,687,"1125,1576,44,1282,2548,1812,1523,606,1429,673",10
1592_B,2190,"2009,744,916,1008,1841,2021,1549,2172,891,169",10
251_B,1233,"1025,1680,499,1794,937,1189,2533,2274,2518,44",10
925_B,1205,"930,969,1554,2271,1987,1128,2076,688,2058,2173",10
374_A,821,"1917,2336,695,851,2508,1951,2455,785,28,1231",10
540_C,1705,"2162,2518,1151,874,475,579,60,2303,613,774",10
874_A,718,"1326,1683,280,423,517,1450,35,1835,2521,455",10
1568_D,1966,"2133,196,1887,1840,504,1125,1124,1408,461,1264",10
1623_C,1215,"1067,1839,1731,1003,900,1773,392,1842,1555,280",10
235_A,1222,"1424,2187,855,1387,1408,1435,25,1400,1441,2518",10
1050_B,1666,"2272,1049,2340,2110,1773,340,1444,2479,911,2417",10
1658_C,766,"372,50,1704,925,1361,1599,946,1770,1557,1551",10
193_C,823,"2173,2422,2202,1035,481,2586,2126,1628,1134,1937",10
1090_C,2046,"713,2157,1680,2148,1044,1294,2340,1469,579,2277",10
519_D,577,"266,331,1562,1999,1758,1983,840,857,2221,1267",10
1654_B,2349,"183,862,568,954,708,2031,231,1282,256,2148",10
239_D,1133,"85,1851,1509,584,1285,1882,2161,1972,708,2106",10
138_A,1837,"883,1881,68,1281,2189,694,1877,595,2250,97",10
1772_A,2341,"561,236,625,1661,1344,1106,644,1056,2569,1741",10
1399_A,1897,"1483,1917,992,1440,2570,642,1238,431,527,1610",10
43_D,1156,"674,2158,1972,1711,232,1142,1275,928,839,848",10
670_B,730,"170,2330,45,310,1692,1206,1015,1482,1311,1805",10
121_C,1214,"1942,196,1868,2465,2586,1972,2080,1584,244,1541",10
57_D,1450,"434,2466,654,1897,35,1097,410,1570,1217,867",10
1466_C,1721,"1851,2236,2036,1907,2341,2080,2227,1488,1746,431",10
310_D,620,"87,977,2365,432,1389,1325,725,1406,515,2508",10
1745_A,423,"1881,1219,2241,476,1183,1907,1683,840,100,157",10
1814_A,1811,"1378,1670,1722,934,373,310,1939,2402,49,1458",10
529_B,296,"1819,1972,347,353,893,477,1275,249,744,2429",10
901_D,2209,"1092,930,2284,2530,1814,840,1323,1751,1282,33",10
991_A,1835,"1611,1686,1167,499,840,2552,607,2560,561,2193",10
501_A,843,"1509,1814,403,357,1578,2072,1549,2383,1840,635",10
409_D,699,"927,2186,644,867,236,2184,534,535,625,476",10
1681_D,794,"568,2065,1611,613,1165,1725,2507,1835,1628,828",10
708_A,1786,"2344,1799,1015,1820,403,2308,1129,1578,1601,744",10
282_C,1917,"2511,1067,2357,1513,590,88,1071,2570,551,853",10
587_B,15,"403,1179,538,58,1365,1338,954,969,891,315",10
336_C,1310,"2065,45,1458,2137,1900,1913,910,2138,1794,1000",10
198_A,486,"1782,161,1571,1206,2066,1673,2449,1093,1543,441",10
257_C,306,"372,299,1529,867,454,2342,1628,791,996,1624",10
1863_D,1558,"2009,1887,2402,2200,68,2165,516,1046,1485,1578",10
906_C,797,"591,517,2370,1276,731,1056,1318,2268,1217,1783",10
761_B,2279,"967,1387,52,1791,2422,965,2518,2532,420,245",10
215_B,2053,"34,1119,1251,1971,1082,2009,1713,1875,2200,1982",10
1133_A,2344,"1488,1400,86,1672,2172,584,1592,1041,1302,1692",10
1490_A,1530,"1435,11,835,1111,1340,2303,991,1047,330,1982",10
286_C,983,"115,1004,888,1243,777,1542,1046,2272,1729,403",10
1583_D,1664,"536,2513,2532,1459,954,200,568,1051,1690,774",10
976_B,2180,"791,580,1091,35,1409,2375,713,1592,1631,849",10
241_B,2042,"1543,2291,1939,1562,1400,1894,2217,1971,32,195",10
601_A,1746,"1814,2161,1128,1097,1835,972,53,312,2137,272",10
999_B,1784,"50,967,1494,1729,1688,1576,924,1612,83,1020",10
1759_D,1769,"774,41,1761,1842,1731,240,302,762,2074,1203",10
158_D,1306,"2552,2048,857,153,840,2172,1751,650,2159,2546",10
1744_C,32,"104,1293,2100,1254,183,2183,976,1323,2488,346",10
98_A,391,"1134,1691,417,1791,2373,244,1370,2158,1285,1599",10
