query_id,content_id,hard_negatives,hard_negative_count
451_C,260,"315,438,954,1618,1427,1680,190,519,346,2586",10
816_B,1999,"2305,1898,561,2518,2586,1634,1978,1773,2552,2278",10
965_C,1387,"1338,1751,2408,1066,1811,1773,1978,2278,1972,1634",10
959_A,2492,"600,1603,2437,2145,2032,1674,1029,989,2371,179",10
1419_B,713,"2284,672,52,1631,1055,2228,142,561,936,81",10
527_C,1906,"620,1669,1570,1942,2516,33,2106,1363,280,1707",10
1078_C,765,"1491,395,1466,2244,1074,1120,2278,1773,1972,865",10
1419_C,713,"2284,672,52,1631,1055,2228,142,561,936,81",10
658_C,2511,"780,2432,1832,1180,2113,2500,379,1849,1390,2060",10
672_B,1057,"2,69,50,1396,1257,1067,2468,1344,2267,1056",10
1160_B,111,"2309,741,1409,148,965,164,2257,2367,1794,1511",10
8_B,907,"1514,684,1655,1246,29,848,749,1909,2278,774",10
42_A,182,"630,1461,1607,2357,585,1324,1214,1389,2037,1896",10
872_D,2352,"446,952,1447,1750,2175,657,484,1012,2541,1881",10
700_A,2398,"113,2307,848,1593,891,167,1540,59,80,979",10
1172_D,2073,"2242,760,2308,1715,1786,679,1424,1840,579,419",10
394_B,554,"746,1984,648,910,2056,877,253,192,996,535",10
1099_B,37,"1744,739,1529,2162,1402,399,1705,1157,2390,1809",10
134_C,1605,"1876,1402,1383,2431,1342,1379,2392,2390,1529,663",10
372_B,282,"1541,2465,740,101,1748,1584,2014,283,1949,1397",10
748_A,1927,"1783,374,192,206,402,2569,2161,2025,1370,1959",10
1712_A,537,"801,2293,829,2267,95,1007,1056,1061,1633,764",10
372_C,282,"1541,2465,740,101,1748,1584,2014,283,1949,1397",10
307_C,469,"1354,2220,2253,89,1164,2376,81,713,2475,936",10
531_C,1595,"2027,2568,1077,2110,995,2340,2260,1473,505,301",10
1201_B,219,"599,1202,725,528,829,1707,51,2370,280,410",10
1049_A,2585,"1857,1239,519,1416,974,74,315,373,1125,2488",10
617_A,1976,"1237,1621,78,609,1761,1184,2278,561,2311,1057",10
1413_B,743,"2204,2072,1712,1148,649,686,1802,1565,459,1295",10
711_A,672,"1631,52,2284,2126,1720,81,2376,713,2472,849",10
1011_C,2155,"642,797,2026,772,898,282,283,1949,2014,1475",10
879_C,1849,"1704,2500,2127,1743,2301,7,1386,439,179,62",10
226_C,57,"1291,2573,337,165,244,1691,379,156,2060,1219",10
75_B,1775,"256,1417,1360,1278,1835,840,2541,857,2072,669",10
706_D,280,"785,2454,1363,33,2370,434,813,1707,88,899",10
1687_A,2107,"388,1103,587,855,2185,2053,2109,2323,1384,781",10
894_D,1678,"2072,459,2560,982,1985,1333,1252,653,1325,1926",10
224_B,828,"982,709,1802,1984,1678,734,686,2397,1881,1112",10
717_A,113,"1766,637,2224,3,838,688,1755,1256,1235,265",10
284_B,22,"539,2546,1016,2565,874,2327,1244,1078,1773,1978",10
223_C,2270,"77,2532,2285,2389,940,656,617,2306,458,315",10
312_A,346,"1072,79,2085,340,400,1116,519,2586,1680,1729",10
1227_C,2240,"2142,2068,2372,1871,418,1666,838,1755,1432,265",10
800_A,528,"51,1069,485,1454,131,829,2334,1707,280,725",10
1631_C,1216,"1784,1688,1136,1586,2443,2508,1029,2060,1939,384",10
675_A,671,"1384,781,2053,1103,2035,2323,561,1587,2278,1124",10
1507_A,658,"1822,122,800,1601,1786,2023,914,1396,2112,531",10
940_B,498,"357,888,499,862,624,312,1646,1302,2074,372",10
1531_D,2555,"912,1956,2360,435,293,1117,1382,204,646,2283",10
152_D,322,"2392,1449,1151,876,123,1988,561,2278,1315,2402",10
171_B,980,"1626,2476,2375,1675,1814,1634,561,2173,1729,231",10
1104_B,1623,"377,631,2457,1220,1966,392,2192,2344,1767,2278",10
14_B,1248,"1529,1775,2392,1809,1315,201,1394,857,1219,2278",10
1308_B,1972,"1063,2100,1773,2278,1125,2311,1814,1634,561,2173",10
1182_C,1467,"1208,1609,2447,127,1792,621,1840,857,2383,2278",10
1667_A,2266,"1897,1434,236,2459,2334,415,1707,356,793,410",10
417_A,2084,"1670,2582,2571,1865,1022,2480,561,484,2291,1219",10
434_B,103,"978,1714,2114,2372,2131,1012,1219,2248,1994,994",10
119_A,1597,"1400,1800,1648,974,34,1224,561,1282,2278,566",10
646_C,739,"1529,2033,1315,1876,1402,2390,663,1165,123,1163",10
457_A,2012,"54,990,1587,671,1384,2124,2374,1119,561,1128",10
950_B,1459,"754,2020,171,482,2384,525,1012,44,578,703",10
593_D,797,"1572,2155,470,563,642,282,2014,283,1584,1949",10
1072_A,1188,"872,864,921,1290,1250,2535,1703,2251,776,640",10
887_D,2480,"1030,2512,2582,2084,1124,561,2278,1219,2408,2469",10
1733_A,1842,"1532,444,1025,1430,1943,1288,2564,1224,810,262",10
619_A,2292,"710,2247,46,1670,2215,1610,1554,1693,541,561",10
1553_C,793,"97,356,0,1539,1321,1176,1851,1194,1970,2486",10
547_A,1606,"2479,2256,2372,103,2085,346,1432,1666,1755,838",10
403_A,608,"2526,1461,182,967,2060,1464,384,1020,1224,1219",10
1441_A,628,"1079,2549,1666,519,1433,978,1191,838,1432,1871",10
1421_D,0,"1321,725,1539,2334,97,793,356,646,635,204",10
1100_C,418,"1535,2372,2142,1606,838,1755,1666,1432,265,2277",10
1427_B,520,"674,516,481,566,1134,1190,1999,1214,1971,256",10
969_C,2119,"1231,1471,511,795,1082,941,1282,947,1805,1135",10
460_C,868,"1494,1031,974,34,882,922,1219,1729,1044,1388",10
744_A,1480,"1348,899,1790,813,88,977,1389,2357,1219,561",10
935_A,34,"795,1558,974,1400,2566,74,1219,1729,1266,2291",10
1804_A,1113,"2008,199,2088,832,2349,212,379,1219,1735,156",10
489_A,734,"1678,524,1664,1032,982,828,686,1565,584,935",10
450_A,493,"1431,1479,1841,1624,1166,169,774,1549,1048,1909",10
292_D,78,"1976,609,1374,1619,1558,1597,1008,1400,774,744",10
1027_D,2377,"1720,1411,939,2284,1631,713,672,1716,52,2472",10
617_B,1237,"1976,475,1761,1538,1184,2542,2278,2311,561,1599",10
358_C,680,"1419,1368,114,1513,1707,280,1588,434,182,899",10
1812_A,118,"393,275,1953,2416,1488,745,949,1340,2426,54",10
1149_C,1091,"835,759,196,2519,2209,1219,68,1311,519,2221",10
995_B,35,"355,455,841,943,28,464,773,1426,1907,654",10
697_A,377,"836,1823,2457,390,631,1966,491,1623,1998,392",10
1615_D,987,"1004,2306,2221,2518,561,1729,2278,1834,857,1134",10
1504_A,968,"710,24,1189,952,278,1921,1219,561,2263,1408",10
1784_A,2103,"1883,2197,2450,1175,2353,2353,305,2332,396,1788",10
309_C,2373,"565,249,120,1206,2542,1184,1549,916,2066,1374",10
861_C,1457,"2024,2159,1068,352,227,2166,1560,2249,2343,561",10
143_B,1724,"978,1714,103,994,1987,2114,2131,1012,1219,2248",10
1844_B,866,"1276,1768,2324,2436,1168,379,141,2080,1512,2443",10
1254_A,396,"2332,1788,2450,1175,1883,305,2388,2353,2197,1252",10
1205_C,1089,"2367,1575,1794,1409,111,1511,1132,148,1219,344",10
1147_D,2031,"155,1819,1044,2541,499,1219,624,644,857,840",10
1164_C,23,"2318,1183,228,2048,113,1102,1029,1586,989,600",10
486_B,2481,"2002,394,2350,1708,1730,2278,1576,579,1972,2187",10
583_B,1870,"844,850,526,2550,2514,1167,2050,1183,1725,915",10
1253_C,1761,"1538,31,1977,1976,1237,2278,561,2311,749,1599",10
1213_D,1621,"1152,609,1976,2399,381,733,1749,2278,1156,1578",10
621_C,581,"1013,348,2485,767,299,1179,2507,1773,161,2278",10
15_B,590,"71,2105,669,1985,159,1252,653,686,2072,1325",10
1163_D,2077,"1420,1233,2157,303,2291,1219,1266,930,1274,1729",10
1492_B,344,"1132,1511,49,111,1249,2265,148,2295,2065,741",10
671_A,2189,"219,2174,97,1970,1886,1851,2394,1279,517,1176",10
1644_B,357,"498,888,221,1382,1117,499,1015,2283,1302,2360",10
181_B,2435,"378,1036,2318,445,1029,1586,1102,1939,2278,561",10
1640_D,495,"707,1008,2400,317,1,1549,579,2066,1807,744",10
81_A,1468,"1365,2298,1677,1332,2212,1667,561,2402,2546,1244",10
1280_D,789,"270,450,1393,1370,2394,2432,464,1851,1180,618",10
573_D,2214,"2491,1499,7,925,708,1389,1139,1917,287,642",10
301_A,415,"829,2334,2365,625,1897,1192,219,1707,356,793",10
1303_D,1176,"2423,1970,1279,204,527,1851,2189,2394,517,1886",10
1674_B,1209,"2034,1492,1841,893,2234,1807,774,1909,1048,1549",10
395_A,34,"1558,974,1400,1597,1224,561,2278,566,1282,1800",10
962_C,1193,"1517,1028,1867,901,1769,248,1260,924,1000,463",10
1576_A,625,"2454,2336,1897,2365,415,1707,434,280,1588,1868",10
848_C,1950,"842,239,995,1610,505,1473,2003,2110,1943,2038",10
1868_D,95,"801,769,1570,1480,537,1056,2267,1061,1633,2106",10
1038_D,443,"1179,950,2081,963,737,299,161,2278,1729,2507",10
924_A,1783,"2241,764,206,374,1927,2569,2161,1370,2025,690",10
204_A,874,"2327,1016,2565,22,539,2546,1078,60,1773,1244",10
1447_B,2530,"1971,2001,1190,1598,1219,1017,1729,2278,1254,561",10
865_C,510,"1239,2502,492,1697,2425,1512,265,1806,379,1448",10
227_D,1828,"214,1682,1660,561,240,2278,2469,2148,1219,1999",10
521_C,1737,"692,845,1720,1093,1631,713,672,52,561,215",10
620_B,642,"287,2508,2443,797,797,282,283,2014,2465,1584",10
836_D,1260,"1490,1057,924,343,603,1769,248,1000,463,635",10
685_D,710,"2150,1702,2097,968,331,519,1554,1693,1610,266",10
60_B,1104,"2178,1915,2075,1166,606,1075,2034,2484,825,1142",10
1847_B,941,"1224,1361,2408,2217,1282,1400,1597,1435,1135,1805",10
1855_A,273,"474,1863,230,1484,588,1074,1120,1520,1210,457",10
1028_A,110,"1968,1386,992,935,396,1790,515,1180,618,2072",10
627_D,1900,"189,1205,1890,1544,971,911,1282,1294,2469,2148",10
590_A,295,"297,263,1927,356,1219,1942,793,640,420,1908",10
1527_D,1942,"33,1363,1906,1570,620,1669,2106,280,2300,1707",10
211_B,1786,"1632,292,2368,1914,2073,2308,1396,2278,804,1759",10
1199_A,1179,"950,1867,2215,1773,443,299,161,2278,2507,1729",10
1772_D,773,"2341,464,1426,1907,35,355,654,28,534,2499",10
1643_B,2424,"1513,182,1607,2357,2508,2443,2106,1488,1917,83",10
831_C,91,"519,1614,2398,1666,2215,1554,2277,1432,1610,536",10
1256_A,1752,"423,2357,1425,1321,1868,2432,1370,1480,515,2174",10
995_A,355,"35,1087,654,1907,28,464,773,1426,534,2499",10
473_C,2375,"2395,22,2546,1016,1317,1428,242,1244,2136,840",10
1117_D,1184,"1538,1761,353,2023,990,2112,914,531,1396,2138",10
558_D,167,"1755,265,3,838,2398,113,1540,1593,80,1469",10
58_A,1880,"550,1660,84,1682,1612,1224,1139,561,2469,642",10
1257_B,191,"2340,757,1855,1470,1814,561,2173,1634,2278,2100",10
817_B,2353,"159,2450,305,1788,1883,2388,2197,2332,1175,396",10
1358_D,888,"1452,1799,1128,498,2262,499,624,2278,312,862",10
549_C,1986,"2208,2428,2558,942,499,2100,644,1015,624,312",10
58_D,550,"1880,1612,2469,2049,1224,1139,1660,561,642,1777",10
1823_B,83,"1917,1513,701,182,630,1389,591,972,977,2113",10
355_A,2355,"926,1399,1687,1007,1877,561,1370,2161,1056,1791",10
61_D,990,"1207,120,46,1184,907,561,1128,1119,1206,1057",10
1275_B,875,"114,1997,48,1483,100,2365,625,1707,1791,280",10
135_A,1184,"2563,1538,1761,353,1759,1396,679,2278,804,2368",10
1234_C,2026,"1633,2572,772,2155,797,1056,2334,2267,141,2106",10
300_A,758,"197,1021,1489,2410,2457,561,857,377,1128,2278",10
1713_C,1577,"1051,2125,1366,1416,1145,1628,1628,1378,1814,1549",10
548_D,2039,"2191,1965,800,1756,1596,2132,914,2023,531,2112",10
972_A,1948,"458,2539,2017,502,674,520,2389,2270,2285,575",10
1353_D,812,"2512,1030,2559,1865,2571,2082,19,1921,561,2278",10
1483_A,249,"659,2373,120,1316,2190,2190,856,1057,50,1128",10
1007_D,2071,"21,2378,624,499,312,2100,372,2278,1302,357",10
1425_D,1304,"1139,2113,1003,1568,2301,287,642,1285,2508,2443",10
824_B,878,"1824,2109,2383,673,1773,561,1978,2278,1972,831",10
1401_D,1207,"986,990,2547,1316,2306,2278,561,519,1773,1599",10
79_C,1590,"1880,1771,981,2584,38,156,212,379,1044,76",10
709_C,2113,"445,1139,1304,2365,1568,2301,287,1285,642,1003",10
308_D,167,"891,2078,1755,265,3,2398,113,1540,1593,80",10
1173_B,1682,"1660,1828,214,1880,561,2278,1773,1972,240,2311",10
653_B,1876,"1220,409,702,1379,2392,2390,1529,663,1165,739",10
753_C,1849,"1704,2500,2127,1743,2301,1108,7,1386,439,179",10
454_D,1026,"656,2285,2270,458,879,617,2389,931,575,940",10
1593_C,680,"1419,1368,114,1513,1707,280,434,1588,182,899",10
221_B,1177,"1677,691,596,2471,2319,632,1059,365,188,2151",10
1424_A,1841,"2579,1479,493,2484,20,1624,760,2034,1142,1492",10
645_C,1791,"415,625,2365,701,1176,97,1851,2486,1194,1970",10
931_A,835,"1091,759,1834,68,196,2519,661,1311,2221,1219",10
651_A,102,"167,1670,1432,220,2048,2270,458,575,2389,2285",10
1182_A,1208,"1467,1609,2447,1840,1792,621,127,857,2383,2278",10
494_A,1310,"2192,631,2344,934,1810,503,1932,377,1128,650",10
407_A,991,"1325,695,2105,989,1585,2507,1037,509,489,119",10
499_D,86,"503,1932,2344,1310,1767,2192,1128,561,2278,1599",10
60_D,2178,"1104,804,981,959,606,1075,2034,825,2484,1142",10
661_D,1292,"1565,808,1960,584,1996,1252,686,653,1325,2072",10
1310_D,706,"1507,1005,1963,15,2306,987,2278,1978,1773,1972",10
202_B,687,"2034,2075,1173,2119,986,774,1166,1048,1909,1142",10
1067_C,1616,"1757,2094,437,344,111,2279,2364,1794,1132,1249",10
1575_C,414,"146,960,1030,623,1881,1032,484,1012,2541,2136",10
397_A,134,"2226,229,1258,1530,1471,1029,1586,2318,582,1102",10
963_B,2476,"1403,1334,980,350,1814,1634,561,2431,2278,1972",10
502_A,1432,"2277,1421,320,347,1130,1666,838,2070,2142,2068",10
1821_B,1693,"1554,1610,331,266,243,1267,2215,1219,817,1950",10
561_C,1312,"362,2380,1234,1889,2497,594,47,141,1475,1729",10
1051_C,1809,"1248,2515,2392,1591,1165,399,1219,1705,1773,1972",10
700_D,113,"2398,1766,637,2224,891,167,1540,1593,80,1469",10
1551_D,643,"2550,205,526,835,1422,2278,1782,68,161,579",10
582_B,2131,"2114,871,911,220,103,978,1012,1219,1994,994",10
694_D,317,"1549,1980,1812,1280,1463,1048,32,2398,79,346",10
59_A,1313,"2206,1601,247,2092,914,1710,1786,2023,2112,531",10
1494_B,1453,"2048,2278,234,1972,1773,1978,1834,1692,519,561",10
550_A,328,"2181,1516,1862,366,1963,2306,561,15,1999,1672",10
1143_A,764,"2569,2161,2454,532,270,464,773,789,2394,294",10
393_C,912,"2555,1956,293,2312,2575,1117,1382,204,646,2283",10
252_A,1168,"2436,2372,1701,2070,866,379,265,1512,1755,141",10
348_D,1322,"2239,2281,1179,2278,1773,1972,1978,673,2311,561",10
1445_D,1098,"2319,732,1966,1306,2457,377,2151,1998,365,561",10
1419_A,2284,"713,672,1631,215,1055,2228,142,52,561,936",10
1124_C,2285,"2270,2389,940,656,77,1026,458,575,931,1219",10
48_C,657,"617,656,77,2270,2389,1026,2285,458,575,931",10
1276_D,2261,"1836,1877,226,576,1007,1851,270,789,2394,2432",10
1042_A,783,"471,2436,2581,2070,1929,1766,265,2142,2068,1755",10
922_B,2514,"486,1230,877,1870,2132,1210,441,1183,549,996",10
1107_B,1274,"930,2001,997,2530,1233,1110,1219,1266,2291,94",10
102_C,1953,"398,154,235,570,743,71,1527,2283,935,535",10
1209_C,2489,"1882,2296,1427,2583,183,478,271,713,1631,52",10
392_A,725,"1707,0,2334,2236,1314,280,51,2370,872,434",10
1281_C,1226,"858,1011,488,2051,561,2278,2100,2158,1599,2173",10
161_B,52,"1093,1631,672,713,2284,1720,1055,2376,849,936",10
216_A,2037,"585,182,1868,1937,1425,977,1389,2357,1917,287",10
874_D,1450,"718,809,2455,1738,501,1279,644,1819,1970,793",10
275_B,699,"2346,1751,1383,13,447,496,1978,1773,2278,1972",10
1169_A,126,"1416,1125,2326,1533,228,673,1773,1978,1972,2278",10
379_C,664,"1400,2217,2185,1766,74,1219,835,1311,553,1729",10
1641_B,589,"1126,1992,1873,2462,836,2457,377,1555,1998,1623",10
658_D,780,"2511,900,1036,866,2113,2500,379,1849,1390,2060",10
408_D,1730,"2346,285,587,611,1898,1978,1773,2552,2278,1972",10
1257_A,2340,"191,2215,24,1189,1814,561,2173,1634,2278,2100",10
991_D,2105,"1835,590,669,1985,695,867,2397,686,1780,2204",10
1112_A,1313,"1601,247,2206,2092,2023,2112,914,531,329,2138",10
348_A,2239,"1322,950,963,443,1179,2278,1773,1972,1978,673",10
1206_A,1792,"2473,2582,1501,952,278,835,857,2469,1294,1282",10
109_C,384,"2060,1464,569,1806,1133,265,1512,3,379,1755",10
957_A,2038,"2128,1689,505,995,1929,1976,1909,2278,749,907",10
957_B,2128,"2038,707,2400,2147,1929,1976,1909,2278,749,907",10
884_C,1280,"565,1980,1812,317,1463,2134,234,1549,2066,1807",10
1259_A,656,"1026,575,458,617,657,2270,2389,2285,931,940",10
124_B,1435,"1282,1937,2019,2217,670,815,1978,1135,1773,1805",10
1399_C,2266,"1897,1434,236,2459,1707,1314,2334,725,51,280",10
735_C,1527,"935,2283,1117,2204,1148,743,2072,686,1802,1565",10
491_D,2066,"733,1008,1374,579,1261,760,1549,744,561,2383",10
412_D,344,"1132,1511,49,2295,111,1249,2265,148,2065,741",10
134_B,1402,"1876,1605,1379,1988,2412,2392,663,2390,1529,1165",10
1092_A,2426,"2427,461,2462,1873,732,2198,2457,377,1998,1555",10
1302_A,1392,"1307,924,1345,871,315,2351,1203,1445,468,1879",10
336_A,1932,"503,1310,2344,86,2345,2192,631,1128,561,2278",10
82_A,1880,"1660,84,1682,1162,561,2278,1773,857,214,1828",10
1752_C,2491,"1513,2214,1896,130,925,1917,1139,2232,1389,642",10
249_C,930,"1233,94,370,614,1274,1110,1219,1266,2291,1729",10
844_D,1887,"1706,1514,234,2172,1851,398,307,1926,2283,700",10
1697_A,81,"1751,2317,1198,672,1631,2376,713,936,849,561",10
172_D,1240,"2376,936,440,976,1394,736,1507,81,672,2472",10
1222_D,2525,"151,2335,394,2481,447,1619,2278,561,1576,153",10
695_A,15,"1672,1941,674,1862,1416,2306,561,987,2278,2518",10
462_B,1598,"807,1494,1728,2530,795,1219,1254,1729,1266,1294",10
1291_A,1433,"1666,2277,838,2549,1079,1191,1871,1755,1432,1610",10
1639_A,1978,"1773,1972,2278,2408,831,941,699,1751,774,2172",10
1193_B,2121,"2362,309,2,2117,426,356,793,1707,725,2334",10
900_D,474,"1484,1863,230,273,1074,1120,1520,1210,1219,441",10
1852_C,400,"593,2441,506,346,1072,2085,519,1680,1729,2586",10
359_D,572,"1072,2527,923,2352,1630,2045,2586,1680,1571,519",10
1850_A,747,"1585,2057,2194,803,1674,119,989,2507,2492,1037",10
389_A,2220,"1631,210,1354,391,52,1582,2386,2376,936,1925",10
64_C,975,"2359,1360,1134,2001,1190,1852,1219,2278,1972,2383",10
1378_B,1682,"1660,1828,214,561,2278,240,2311,2100,1599,1773",10
1159_B,558,"1411,692,108,1115,1552,2220,1821,2513,2475,2139",10
971_D,1599,"757,2311,1773,2278,1978,1972,1634,831,1125,673",10
1612_B,1795,"1138,496,941,2346,699,1978,2278,1773,1972,2552",10
425_B,1825,"606,1358,2021,1918,1469,2363,2078,1057,749,50",10
769_C,784,"1954,1050,2244,852,1491,213,2514,865,1219,1183",10
2_A,1287,"1073,365,2151,676,632,1059,188,2278,561,1219",10
1594_B,2289,"977,1340,2357,1389,2137,114,527,2394,1370,423",10
1864_A,2456,"1349,2198,1264,1200,691,1225,632,365,1059,2151",10
1025_A,1464,"384,2060,1768,94,967,1219,1020,156,1729,1224",10
425_D,606,"1825,1358,1540,120,1130,2363,2078,1057,1469,749",10
103_A,867,"695,669,1835,2388,2432,2105,2397,686,1252,459",10
99_B,1815,"545,255,700,773,1446,2302,2415,535,398,648",10
525_A,687,"2034,2075,1173,2119,202,774,1909,1166,1142,1048",10
1592_B,2190,"659,1452,2171,1820,302,2238,1057,856,50,2278",10
251_B,1233,"1420,2157,2077,303,2291,1219,1266,1729,930,94",10
925_B,1205,"1900,1544,1890,2245,2245,1044,1735,1388,2070,1729",10
374_A,821,"860,1481,1056,2267,1779,2161,2569,2334,141,0",10
540_C,1705,"1809,2542,1165,1157,1817,399,1219,1972,1529,2278",10
874_A,718,"1450,809,2466,501,1738,2455,1819,1279,1970,793",10
1568_D,1966,"732,1306,1264,392,2427,2457,377,1623,2278,1998",10
1623_C,1215,"1982,251,2303,673,1029,2443,2508,1586,582,2318",10
235_A,1222,"2265,164,604,289,1794,2065,2548,1511,1132,1409",10
1050_B,1666,"1262,1421,628,2277,2240,2581,1433,1432,1871,1755",10
1658_C,766,"332,16,2420,788,330,970,1753,2371,1832,1617",10
193_C,823,"1437,1072,623,2463,609,146,27,1921,561,1219",10
1090_C,2046,"1380,1641,1644,2422,1277,528,1834,536,519,68",10
519_D,577,"593,400,2088,1421,1421,1666,1871,1433,838,1432",10
1654_B,2349,"832,1227,1920,662,2547,2520,383,1772,1219,136",10
239_D,1133,"1806,951,694,156,76,384,332,510,2502,379",10
138_A,1837,"1783,450,1959,207,2241,2025,2394,1176,1279,1370",10
1772_A,2341,"773,534,2236,841,35,355,1426,1907,654,464",10
1399_A,1897,"2266,625,2365,415,1707,2334,1314,51,280,725",10
43_D,1156,"381,1578,2399,609,1621,565,2278,561,1576,1241",10
670_B,730,"1773,1515,1858,177,1972,2278,1978,1219,1093,1179",10
121_C,1214,"1324,1743,2530,256,334,130,1417,1896,2500,1849",10
57_D,1450,"718,809,2455,1738,501,644,1279,1970,793,590",10
1466_C,1721,"2300,297,640,280,2251,651,1202,864,1703,2369",10
310_D,620,"1906,2516,2106,1570,1669,1942,280,33,1363,1707",10
1745_A,423,"2394,527,2467,1851,935,398,1279,1176,1325,2283",10
1814_A,1811,"1066,129,981,959,1534,488,1634,2278,561,1972",10
529_B,296,"2212,1667,1820,2387,1223,1468,1365,561,1119,1316",10
901_D,2209,"2519,196,1834,73,1091,68,661,1219,1773,536",10
991_A,1835,"2105,669,867,272,695,828,2397,686,1780,1985",10
501_A,843,"2373,1612,1212,120,1128,1206,561,2278,862,2034",10
409_D,699,"1707,1321,1751,1383,13,2365,725,356,793,635",10
1681_D,794,"1591,1988,1165,1157,399,1705,1315,2278,1809,2033",10
708_A,1786,"292,2368,1914,1632,261,1396,2278,804,1759,2023",10
282_C,1917,"2493,2102,83,1513,1368,85,2394,1041,2432,1851",10
587_B,15,"2306,706,1672,1941,674,1516,2140,561,987,1999",10
336_C,1310,"503,1932,2344,934,1810,2192,631,1128,561,2278",10
198_A,486,"1230,2132,2514,2342,928,784,1050,1183,686,1219",10
257_C,306,"264,1934,2442,189,1422,1782,1183,2050,1725,915",10
1863_D,1558,"34,974,1400,1862,1619,561,2278,568,1282,2173",10
906_C,797,"1572,2155,470,563,642,282,2014,1584,283,1949",10
761_B,2279,"2094,1416,2085,2326,1757,1616,1575,1219,1794,2100",10
215_B,2053,"1103,2035,671,2109,388,2323,1282,1135,1587,2469",10
1133_A,2344,"1932,503,2558,1310,2192,1767,2278,1773,561,1599",10
1490_A,1530,"1471,2437,2526,1559,134,1029,1586,1102,1219,2318",10
286_C,983,"1418,733,744,956,1807,1976,1576,825,774,2278",10
1583_D,1664,"2316,909,2445,1416,2085,2389,2270,2285,458,575",10
976_B,2180,"2501,932,714,1561,1576,2166,1560,2024,1457,2297",10
241_B,2042,"2577,1487,524,2263,414,1012,484,1881,2541,2248",10
601_A,1746,"1686,1661,1741,1763,1685,1944,561,814,530,1707",10
999_B,1784,"1216,1688,1136,1187,2437,1586,1029,2443,1939,2508",10
1759_D,1769,"635,804,463,678,1000,248,924,603,1260,1219",10
158_D,1306,"1098,1966,1264,732,397,2551,2457,377,1623,2151",10
1744_C,32,"1137,27,1012,1240,2376,2475,2513,1821,2139,2058",10
98_A,391,"57,337,636,1928,1143,244,1691,2060,384,1464",10
18_A,2179,"1824,54,1797,323,2053,2109,1135,1282,2469,1435",10
484_A,338,"207,1608,313,2348,1903,2007,870,450,1837,1959",10
121_A,1743,"1324,1214,1499,401,1849,130,1417,1896,2500,1390",10
1759_A,804,"635,1769,250,1601,1424,248,924,1260,603,1000",10
485_B,2248,"729,1881,1012,734,484,2541,2136,478,1219,1032",10
